Department,Date,Code,Expense Type,P.O. No.,Vendor Name,Invoice No.,Invoice Date,From Date,To Date,Base Amount,CGST/ SGST,IGST/ UGST,Total Amount,TDS,Other Charges Deducted,Hand over to F&A,Payment Date,Additional Remarks,FY24 Impact,Invoice Category,Invoice Received from Vendor,GRN Raised,Approved by Checker,Invoice raised by Accounts,Checker Approval,Approvers Approval,Moved to Accounts bucket to Payment Made,Direct Invoice Raised,Approved by Checker,Approved by Approver,Moved to Accounts bucket for Payment,Payment Date,"Payment Terms
(Days)"
Infra,Jul-23,ITIFMQ,Opex,XYZCL|XYZ|2023-24|1164,ABC CH PVT. LTD.,2324102596,28-Aug-23,01-Jul-23,30-Jul-23,"64,800","11,664",-,"76,464",-,-,07-09-2023,26-Sep-23,-,"64,800",PO Based,29-Aug-23,29-Aug-23,7-Sep-23,11-Sep-23,15-Sep-23,22-Sep-23,22-Sep-23,NA,NA,NA,NA,26-Sep-23,45
Infra,Jul-23,ITIDMI,Opex,XYZCL|XYZ|2023-24|1162,ABC CH PVT. LTD.,2324102597,28-Aug-23,01-Jul-23,30-Jul-23,"70,000","12,600",-,"82,600",-,-,07-09-2023,26-Sep-23,-,"70,000",PO Based,29-Aug-23,29-Aug-23,7-Sep-23,11-Sep-23,15-Sep-23,22-Sep-23,22-Sep-23,NA,NA,NA,NA,26-Sep-23,45
Infra,Jul-23,ITICLD,Opex,DI-142,ABC VATE LIMITED,SLM/2324/AUG/512,25-Aug-23,01-Jul-23,31-Jul-23,"9,79,609","1,76,330",-,"11,55,939",-,-,-,21-Sep-23,-,"9,79,609",PO Based,29-Aug-23,,,,,,,29-Aug-23,29-Aug-23,29-Aug-23,14-Sep-23,21-Sep-23,30
Infra,Sep-23,ITIPAL,Opex,XYZCL|XYZ|2023-24|1835,ABC VATE LIMITED,SLM/2324/AUG/718,31-Aug-23,01-Sep-23,31-Mar-24,"3,67,750","66,195",-,"4,33,945",-,-,07-09-2023,31-Oct-23,-,"2,14,521",PO Based,04-Sep-23,4-Sep-23,5-Sep-23,8-Sep-23,12-Sep-23,25-Oct-23,25-Oct-23,NA,NA,NA,NA,,45
Infra,Aug-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1843,ABC World,3807/AUG/23-24,31-Aug-23,31-Aug-23,31-Aug-23,"31,355","5,644",-,"36,999",-,-,06-09-2023,14-Sep-23,-,"31,355",PO Based,04-Sep-23,4-Sep-23,,,,8-Sep-23,8-Sep-23,NA,NA,NA,NA,14-Sep-23,45
Infra,Aug-23,ITISME,Opex,XYZCL|XYZ|2023-24|1470,ABC SOLUTIONS LLP,INV-3024065,01-Sep-23,01-Aug-23,31-Aug-23,"4,04,167","72,750",-,"4,76,917","40,417",-,04-09-2023,20-Sep-23,-,"4,04,167",PO Based,04-Sep-23,4-Sep-23,3-Aug-23,5-Sep-23,7-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,20-Sep-23,45
Infra,Aug-23,ITIDLP,Opex,XYZCL|XYZ|2023-24|1816,ABC Limited,MH/ED/2324/40168,31-Aug-23,01-Aug-23,30-Sep-23,"1,05,39,282","18,97,071",-,"1,24,36,353","10,13,928","10,00,000",14-09-2023,17-Oct-23,GRN Raised,"70,26,188",PO Based,04-Sep-23,4-Sep-23,14-Sep-23,15-Sep-23,3-Oct-23,3-Oct-23,3-Oct-23,NA,NA,NA,NA,17-Oct-23,45
Infra,Oct-23,ITIBAI,Opex,DI-143,ABC inet Pvt ltd,ABCILLOND-23-1,01-Sep-23,01-Oct-23,31-Dec-23,"6,69,879","1,20,578",-,"7,90,457",-,-,-,12-Sep-23,-,"6,69,879",PO Based,05-Sep-23,,,,,,,5-Sep-23,8-Sep-23,8-Sep-23,8-Sep-23,12-Sep-23,30
Infra,Oct-23,ITIBBB,Opex,DI-144,ABC inet Pvt ltd,ABCILLOND-23-2,01-Sep-23,01-Oct-23,31-Dec-23,"5,28,750","95,175",-,"6,23,925",-,-,-,12-Sep-23,-,"5,28,750",PO Based,05-Sep-23,,,,,,,5-Sep-23,8-Sep-23,8-Sep-23,8-Sep-23,12-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-145,ABC IMITED,EIMH082300475424,01-Sep-23,01-Aug-23,31-Aug-23,"57,235","10,302",-,"67,537",-,-,-,18-Sep-23,-,"57,235",PO Based,05-Sep-23,,,,,,,5-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-146,ABC IMITED,EIMH082300475278,01-Sep-23,01-Aug-23,31-Aug-23,"5,000",900,-,"5,900",-,-,-,15-Sep-23,-,"5,000",PO Based,05-Sep-23,,,,,,,5-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,15-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-147,ABC IMITED,EIMH082300476116,01-Sep-23,01-Aug-23,31-Aug-23,"5,781","1,041",-,"6,821",-,-,-,15-Sep-23,-,"5,781",PO Based,05-Sep-23,,,,,,,5-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,15-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-148,ABC IMITED,EIMH082300475311,01-Sep-23,01-Aug-23,31-Aug-23,"5,000",900,-,"5,900",-,-,-,15-Sep-23,-,"5,000",PO Based,05-Sep-23,,,,,,,5-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,15-Sep-23,30
Infra,Aug-23,CITTAB,Capex,XYZCL|XYZ|2023-24|1291,ABC tech Pvt Ltd,ABC_Multiple Invoices_TAB_2,01-Aug-23,01-Aug-23,01-Aug-23,"11,15,200","2,00,736",-,"13,15,936",-,-,08-09-2023,-,GRN Raised,"11,15,200",PO Based,06-Sep-23,6-Sep-23,8-Sep-23,12-Sep-23,12-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,,45
Infra,Aug-23,ITIHCT,Opex,DI-149,ABC RASHTRA) LTD,2169365288,03-Sep-23,01-Aug-23,01-Aug-23,"10,000","1,800",-,"11,800",-,-,-,18-Sep-23,-,"10,000",PO Based,06-Sep-23,,,,,,,6-Sep-23,8-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-150,ABC RASHTRA) LTD,2169368654,03-Sep-23,01-Aug-23,31-Aug-23,"5,000",900,-,"5,900",-,-,-,18-Sep-23,-,"5,000",PO Based,06-Sep-23,,,,,,,6-Sep-23,8-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-151,ABC RASHTRA) LTD,2169375157,04-Sep-23,01-Aug-23,31-Aug-23,"20,000","3,600",-,"23,600",-,-,-,18-Sep-23,-,"20,000",PO Based,06-Sep-23,,,,,,,6-Sep-23,8-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIBPO,Opex,DI-152,ABC India Pvt Ltd,ABCBranchPrintingAug23,01-Sep-23,01-Aug-23,31-Aug-23,"1,56,774","28,219",-,"1,84,993","2,285",-,-,18-Sep-23,-,"1,56,774",PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHPC,Opex,DI-153,ABC India Pvt Ltd,ABCHoPrintingAug23,01-Sep-23,01-Aug-23,31-Aug-23,"6,557","1,180",-,"7,737",982,-,-,18-Sep-23,-,"6,557",PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITICLD,Opex,DI-154,ABC vate Limited,AIN2324001901213,03-Sep-23,01-Aug-23,31-Aug-23,"37,90,854","6,82,354",-,"44,73,207","75,817",-,-,20-Sep-23,-,"37,90,854",PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,20-Sep-23,30
Infra,Aug-23,ITIBLW,Opex,DI-155,ABC Ltd,HT2427I004199399,03-Sep-23,02-Aug-23,01-Sep-23,549,99,-,648,-,-,-,18-Sep-23,-,549,PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-156,ABC Ltd,HT2427I004219916,03-Sep-23,02-Aug-23,01-Sep-23,"10,000","1,800",-,"11,800",-,-,-,18-Sep-23,-,"10,000",PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIHCT,Opex,DI-157,ABC Ltd,HT2427I004219930,03-Sep-23,02-Aug-23,01-Sep-23,"10,000","1,800",-,"11,800",-,-,-,18-Sep-23,-,"10,000",PO Based,06-Sep-23,,,,,,,6-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Sep-23,ITIDEU,Opex,XYZCL|XYZ|2023-24|1759,ABC VATE LIMITED,SLM/2324/SEP/097,06-Sep-23,01-Sep-23,31-Aug-24,"3,34,317","60,177",-,"3,94,494",-,-,11-09-2023,25-Sep-23,-,"1,95,018",PO Based,08-Sep-23,8-Sep-23,8-Sep-23,11-Sep-23,12-Sep-23,12-Sep-23,12-Sep-23,NA,NA,NA,NA,25-Sep-23,45
Infra,Sep-23,ITO365,Opex,XYZCL|XYZ|2023-24|1813,ABC VATE LIMITED,SLM/2324/SEP/099,06-Sep-23,01-Sep-23,31-Aug-24,"5,81,94,879","1,04,75,078",-,"6,86,69,958",-,-,11-09-2023,22-Sep-23,-,"3,39,47,013",PO Based,08-Sep-23,8-Sep-23,8-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,22-Sep-23,45
Infra,Sep-23,DIGD36,Opex,XYZCL|XYZ|2023-24|1746,ABC VATE LIMITED,SLM/2324/SEP/095,06-Sep-23,01-Sep-23,31-Aug-24,"1,36,46,951","24,56,451",-,"1,61,03,402",-,-,11-09-2023,22-Sep-23,-,"79,60,721",PO Based,08-Sep-23,8-Sep-23,8-Sep-23,14-Sep-23,15-Sep-23,15-Sep-23,15-Sep-23,NA,NA,NA,NA,22-Sep-23,45
Infra,Sep-23,ITIPBI,Opex,XYZCL|XYZ|2023-24|1737,ABC VATE LIMITED,SLM/2324/SEP/093,06-Sep-23,01-Sep-23,31-Aug-24,"33,56,976","6,04,256",-,"39,61,232",-,-,08-11-2023,-,GRN Raised,"19,58,236",PO Based,08-Sep-23,8-Sep-23,,,,,,NA,NA,NA,NA,,45
Infra,Sep-23,MISPBI,Opex,XYZCL|XYZ|2023-24|1736,ABC VATE LIMITED,SLM/2324/SEP/094,06-Sep-23,01-Sep-23,31-Aug-24,"1,47,752","26,595",-,"1,74,347",-,-,08-11-2023,-,GRN Raised,"86,189",PO Based,08-Sep-23,8-Sep-23,,,,,,NA,NA,NA,NA,,45
Infra,Sep-23,ITIAPM,Opex,XYZCL|XYZ|2023-24|1887,ABC LOGY LIMITED,SIKA2304008,07-Sep-23,02-Sep-23,01-Sep-24,"11,49,239","2,06,863",-,"13,56,102",-,-,14-09-2023,26-Sep-23,-,"6,70,389",PO Based,08-Sep-23,8-Sep-23,14-Sep-23,15-Sep-23,18-Sep-23,18-Sep-23,18-Sep-23,NA,NA,NA,NA,26-Sep-23,45
Infra,Aug-23,ITIMB,Opex,DI-158,ABC IMITED,MobileBillsAug23,01-Sep-23,01-Aug-23,31-Aug-23,"27,851","5,013",-,"32,864",-,-,-,18-Sep-23,-,"27,851",PO Based,11-Sep-23,,,,,,,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIBLW,Opex,DI-159,ABC IMITED,MHSO090923223132,01-Sep-23,01-Aug-23,31-Aug-23,"86,297","15,533",-,"1,01,830",-,-,-,18-Sep-23,-,"86,297",PO Based,11-Sep-23,,,,,,,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Jul-23,CITLDP,Capex,XYZCL|XYZ|2023-24|1663,ABC pu Needs,2023-24/11128,31-Jul-23,31-Jul-23,31-Jul-23,"74,372","13,387",-,"87,759",-,-,13-09-2023,20-Sep-23,-,"74,372",PO Based,11-Sep-23,11-Sep-23,12-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,20-Sep-23,45
Infra,Aug-23,ITIMB,Opex,DI-160,ABC Ltd,BM2427I008536929,03-Sep-23,02-Aug-23,01-Sep-23,"72,172","12,991",-,"85,162",-,-,-,18-Sep-23,-,"72,172",PO Based,11-Sep-23,,,,,,,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Sep-23,ITI365,Opex,XYZCL|XYZ|2023-24|1760,ABC VATE LIMITED,SLM/2324/SEP/139,08-Sep-23,01-Sep-23,31-Aug-24,"6,68,634","1,20,354",-,"7,88,988",-,-,14-09-2023,25-Sep-23,-,"3,90,037",PO Based,11-Sep-23,11-Sep-23,12-Sep-23,15-Sep-23,15-Sep-23,21-Sep-23,21-Sep-23,NA,NA,NA,NA,25-Sep-23,45
Infra,Aug-23,ITIRSD,Opex,XYZCL|XYZ|2023-24|1888,ABC te SER P LTD,202324/GSIN/1619,10-Sep-23,25-Aug-23,25-Sep-28,"25,000","4,500",-,"29,500",-,-,14-09-2023,5-Oct-23,GRN Raised,"2,917",PO Based,11-Sep-23,11-Sep-23,12-Sep-23,18-Sep-23,25-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,5-Oct-23,45
Infra,Aug-23,ITIBLW,Opex,DI-161,ABC,MLCB1069183199,07-Sep-23,01-Aug-23,31-Aug-23,302,54,-,356,-,-,-,18-Sep-23,-,302,PO Based,12-Sep-23,,,,,,,12-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIBLW,Opex,DI-162,ABC,MLCB1069183198,07-Sep-23,01-Aug-23,31-Aug-23,302,54,-,356,-,-,-,18-Sep-23,-,302,PO Based,12-Sep-23,,,,,,,12-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIBLW,Opex,DI-163,ABC,MLCB1069183197,07-Sep-23,01-Aug-23,31-Aug-23,302,54,-,356,-,-,-,18-Sep-23,-,302,PO Based,12-Sep-23,,,,,,,12-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIBLW,Opex,DI-164,ABC,MLCB2050306004,07-Sep-23,01-Aug-23,31-Aug-23,996,179,-,"1,175",-,-,-,18-Sep-23,-,996,PO Based,12-Sep-23,,,,,,,12-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,30
Infra,Aug-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1943,ABC V5 Infotech,V5-23-24/09/0411,13-Sep-23,01-Aug-23,31-Aug-23,"14,560","2,621",-,"17,181",-,-,14-09-2023,5-Oct-23,GRN Raised,"14,560",PO Based,12-Sep-23,12-Sep-23,14-Sep-23,15-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,45
Infra,Aug-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1944,ABC computers,SLS-3243/23-24,13-Sep-23,01-Aug-23,31-Aug-23,"10,700","1,926",-,"12,626",-,-,14-09-2023,3-Oct-23,-,"10,700",PO Based,12-Sep-23,12-Sep-23,14-Sep-23,15-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,3-Oct-23,45
Infra,Aug-23,ITIBLW,Opex,DI-165,ABC Ltd,BM2427I008684248,06-Sep-23,05-Aug-23,04-Sep-23,"49,595","8,927",-,"58,523",-,-,-,27-Sep-23,-,"49,595",PO Based,14-Sep-23,,,,,,,14-Sep-23,14-Sep-23,22-Sep-23,22-Sep-23,27-Sep-23,30
Infra,Aug-23,ITIDMI,Opex,XYZCL|XYZ|2023-24|1190,ABC CH PVT. LTD.,2324103138,11-Sep-23,01-Aug-23,31-Aug-23,"75,000","13,500",-,"88,500","2,625",-,15-09-2023,16-Oct-23,-,"75,000",PO Based,14-Sep-23,14-Sep-23,20-Sep-23,20-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,ITIFOR,Opex,XYZCL|XYZ|2023-24|1161,ABC CH PVT. LTD.,2324103139,11-Sep-23,01-Aug-23,31-Aug-23,"77,000","13,860",-,"90,860","2,695",-,15-09-2023,16-Oct-23,-,"77,000",PO Based,14-Sep-23,14-Sep-23,20-Sep-23,20-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,ITIFDB,Opex,XYZCL|XYZ|2023-24|1163,ABC CH PVT. LTD.,2324103140,11-Sep-23,01-Aug-23,31-Aug-23,"57,500","10,350",-,"67,850","2,013",-,15-09-2023,16-Oct-23,-,"57,500",PO Based,14-Sep-23,14-Sep-23,20-Sep-23,20-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,ITIFMQ,Opex,XYZCL|XYZ|2023-24|1164,ABC CH PVT. LTD.,2324103141,11-Sep-23,01-Aug-23,31-Aug-23,"64,800","11,664",-,"76,464","2,268",-,15-09-2023,16-Oct-23,-,"64,800",PO Based,14-Sep-23,14-Sep-23,20-Sep-23,20-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,ITIDMI,Opex,XYZCL|XYZ|2023-24|1162,ABC CH PVT. LTD.,2324103142,11-Sep-23,01-Aug-23,31-Aug-23,"70,000","12,600",-,"82,600","2,450",-,15-09-2023,16-Oct-23,-,"70,000",PO Based,14-Sep-23,14-Sep-23,20-Sep-23,20-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,CITISC,Capex,XYZCL|XYZ|2023-24|1827,ABC India Pvt Ltd,WBF2324000013708,31-Aug-23,31-Aug-23,31-Aug-23,"28,100","5,058",-,"33,158",-,-,14-09-2023,29-Sep-23,-,"28,100",PO Based,14-Sep-23,14-Sep-23,14-Sep-23,15-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,29-Sep-23,45
Infra,Aug-23,CITLDP,Capex,XYZCL|XYZ|2023-24|1304,ABC tech Pvt Ltd,ABC_Multiple Invoices_Lot2,08-Aug-23,08-Aug-23,08-Aug-23,"55,98,000","10,07,640",-,"66,05,640",-,-,14-09-2023,21-Oct-23,-,"55,98,000",PO Based,14-Sep-23,14-Sep-23,14-Sep-23,18-Sep-23,25-Sep-23,25-Sep-23,17-Oct-23,NA,NA,NA,NA,21-Oct-23,45
Infra,Sep-23,ITIRSD,Opex,XYZCL|XYZ|2023-24|1828,ABC VATE LIMITED,DT2023084239,25-Aug-23,20-Sep-23,11-Oct-24,"29,761","5,357",-,"35,118","2,976",-,21-09-2023,10-Oct-23,-,"17,361",PO Based,14-Sep-23,14-Sep-23,14-Sep-23,22-Sep-23,3-Oct-23,3-Oct-23,3-Oct-23,NA,NA,NA,NA,10-Oct-23,45
Infra,Aug-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1945,ABC World,4116/SEP/23-24,13-Sep-23,16-Aug-23,31-Aug-23,"39,750","7,155",-,"46,905","11,500",-,21-09-2023,29-Sep-23,-,"39,750",PO Based,14-Sep-23,15-Sep-23,21-Sep-23,22-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,29-Sep-23,45
Infra,Aug-23,ITIIBM,Opex,XYZCL|XYZ|2023-24|1140,ABC ware Pvt Ltd,SI/MS/2324/G0739,13-Sep-23,01-Aug-23,31-Aug-23,"1,15,000","20,700",-,"1,35,700","25,000",-,21-09-2023,16-Oct-23,-,"1,15,000",PO Based,15-Sep-23,15-Sep-23,20-Sep-23,22-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Aug-23,ITIFBO,Opex,XYZCL|XYZ|2023-24|1141,ABC ware Pvt Ltd,SI/MS/2324/G0738,13-Sep-23,01-Aug-23,31-Aug-23,"2,50,002","45,000",-,"2,95,002",-,-,21-09-2023,16-Oct-23,-,"2,50,002",PO Based,15-Sep-23,15-Sep-23,20-Sep-23,22-Sep-23,5-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,16-Oct-23,45
Infra,Sep-23,ITIDEU,Opex,XYZCL|XYZ|2023-24|1899,ABC VATE LIMITED,SLM/2324/SEP/310,15-Sep-23,08-Sep-23,07-Oct-23,"13,314","2,397",-,"15,711",-,-,21-09-2023,-,GRN Raised,"7,767",PO Based,18-Sep-23,18-Sep-23,21-Sep-23,22-Sep-23,25-Sep-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,,45
Infra,Sep-23,CITBNR,Capex,XYZCL|XYZ|2023-24|1664,ABC Technologies,Inv/23620/23-24,12-Sep-23,12-Sep-23,12-Sep-23,"1,30,500","23,490",-,"1,53,990",-,-,04-10-2023,31-Oct-23,-,"1,30,500",PO Based,15-Sep-23,15-Sep-23,4-Oct-23,10-Oct-23,10-Oct-23,17-Oct-23,17-Oct-23,NA,NA,NA,NA,31-Oct-23,45
Infra,Aug-23,ITICLD,Opex,DI-166,ABC VATE LIMITED,SLM/2324/SEP/317,15-Sep-23,01-Aug-23,31-Aug-23,"10,74,684","1,93,443",-,"12,68,127",-,-,-,26-Sep-23,-,"10,74,684",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,22-Sep-23,22-Sep-23,26-Sep-23,30
Infra,Oct-23,ITIMHO,Opex,DI-167,ABC tion Limited,272309G10107069,02-Sep-23,01-Oct-23,31-Dec-23,"20,000","3,600",-,"23,600",-,-,-,25-Sep-23,-,"20,000",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,18-Sep-23,21-Sep-23,25-Sep-23,30
Infra,Oct-23,ITIMHO,Opex,DI-168,ABC tion Limited,272309G10107070,02-Sep-23,01-Oct-23,31-Dec-23,"37,500","6,750",-,"44,250",-,-,-,25-Sep-23,-,"37,500",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,18-Sep-23,21-Sep-23,25-Sep-23,30
Infra,Oct-23,ITINP9,Opex,DI-169,ABC tion Limited,272309G10107994,02-Sep-23,01-Oct-23,31-Dec-23,"68,750","12,375",-,"81,125",-,-,-,25-Sep-23,-,"68,750",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,18-Sep-23,21-Sep-23,25-Sep-23,30
Infra,Oct-23,ITIMHO,Opex,DI-170,ABC tion Limited,272309G10107478,02-Sep-23,01-Oct-23,31-Dec-23,"70,000","12,600",-,"82,600",-,-,-,25-Sep-23,-,"70,000",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,18-Sep-23,21-Sep-23,25-Sep-23,30
Infra,Oct-23,ITINP9,Opex,DI-171,ABC tion Limited,272309G10108206,02-Sep-23,01-Oct-23,31-Dec-23,"41,250","7,425",-,"48,675",-,-,-,25-Sep-23,-,"41,250",PO Based,18-Sep-23,,,,,,,18-Sep-23,18-Sep-23,18-Sep-23,21-Sep-23,25-Sep-23,30
Infra,Sep-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1673,ABC pu Needs,2023-24/11381,18-Sep-23,18-Sep-23,18-Sep-23,"25,000","4,500",-,"29,500",-,-,21-09-2023,29-Sep-23,-,"25,000",PO Based,18-Sep-23,18-Sep-23,21-Sep-23,22-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,29-Sep-23,45
Infra,Sep-23,ITIMNS,Opex,XYZCL|XYZ|2023-24|1974,ABC SCOM,NMR/23/360270,19-Sep-23,01-Sep-23,31-Aug-24,"55,000","9,900",-,"64,900",-,-,21-09-2023,18-Oct-23,-,"32,083",PO Based,19-Sep-23,19-Sep-23,21-Sep-23,22-Sep-23,25-Sep-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,18-Oct-23,45
Infra,Aug-23,ITICSC,Opex,DI-172,ABC Air Courier,132/23-24,11-Sep-23,14-Aug-23,09-Sep-23,"84,392","15,191",-,"99,583",-,-,22-09-2023,26-Sep-23,-,"84,392",PO Based,19-Sep-23,,,,,,,19-Sep-23,21-Sep-23,22-Sep-23,23-Sep-23,26-Sep-23,30
Infra,Sep-23,ITIISO,Opex,XYZCL|XYZ|2023-24|1973,ABC uertek,SV/24/09/038,20-Sep-23,15-Sep-23,14-Dec-23,"5,25,000","94,500",-,"6,19,500","10,500",-,27-09-2023,18-Oct-23,-,"5,25,000",PO Based,19-Sep-23,20-Sep-23,25-Sep-23,28-Sep-23,3-Oct-23,10-Oct-23,10-Oct-23,NA,NA,NA,NA,18-Oct-23,45
Infra,Sep-23,ITIUPS,Opex,XYZCL|XYZ|2023-24|1921,ABC PVT. LTD,FITPL/23-24/0898,20-Sep-23,20-Sep-23,20-Sep-23,"31,800","8,904",-,"40,704",-,-,21-09-2023,29-Sep-23,-,"31,800",PO Based,20-Sep-23,20-Sep-23,21-Sep-23,22-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,29-Sep-23,45
Infra,Sep-23,ITIRSD,Opex,XYZCL|XYZ|2023-24|1979,ABC VATE LIMITED,DT2023094290,20-Sep-23,06-Sep-23,06-Sep-28,"14,000","3,920",-,"17,920","8,650",-,27-09-2023,10-Oct-23,-,"1,633",PO Based,21-Sep-23,21-Sep-23,25-Sep-23,28-Sep-23,3-Oct-23,3-Oct-23,3-Oct-23,NA,NA,NA,NA,10-Oct-23,45
Infra,Oct-23,ITIRSD,Opex,XYZCL|XYZ|2023-24|1979,ABC VATE LIMITED,DT2023094290,20-Sep-23,09-Oct-23,08-Oct-28,"72,500","20,300",-,"92,800",-,-,27-09-2023,10-Oct-23,-,"7,250",PO Based,21-Sep-23,21-Sep-23,25-Sep-23,28-Sep-23,3-Oct-23,3-Oct-23,3-Oct-23,NA,NA,NA,NA,10-Oct-23,45
Infra,Aug-23,CITTAB,Capex,XYZCL|XYZ|2023-24|1291,ABC tech Pvt Ltd,ABC_Multiple Invoices_TAB_3,31-Aug-23,31-Aug-23,31-Aug-23,"36,24,400","6,52,392",-,"42,76,792",-,-,25-09-2023,29-Sep-23,-,"36,24,400",PO Based,21-Sep-23,21-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,29-Sep-23,45
Infra,Sep-23,ITIACC,Opex,XYZCL|XYZ|2023-24|1898,ABC pu Needs,2023-24/11370,15-Sep-23,15-Sep-23,15-Sep-23,"1,36,599","24,588",-,"1,61,187",-,-,25-09-2023,12-Oct-23,-,"1,36,599",PO Based,21-Sep-23,21-Sep-23,25-Sep-23,7-Oct-23,9-Oct-23,9-Oct-23,9-Oct-23,NA,NA,NA,NA,12-Oct-23,45
Infra,Sep-23,ITIVAP,Opex,XYZCL|XYZ|2023-24|2011,ABC ch Solutions,RTS/112/2023-24,26-Sep-23,09-Sep-23,09-Sep-23,"10,500","1,890",-,"12,390","1,050",-,29-09-2023,31-Oct-23,-,"10,500",PO Based,27-Sep-23,27-Sep-23,29-Sep-23,19-Oct-23,20-Oct-23,20-Oct-23,20-Oct-23,NA,NA,NA,NA,31-Oct-23,45
